AD_ID,PRODUCT_ID,ADS_DESCRIPTION,DISCOUNT_RATE,ADS_START_DATE,ADS_END_DATE
875FLX205,QXI1089,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",0.48,2023-09-20 20:35:43,2023-10-25 21:44:55
788ZOW467,ZIH3543,Sed ante. Vivamus tortor. Duis mattis egestas metus.,0.46,2023-12-07 15:07:07,2023-12-10 00:52:34
294MUA398,HVV3664,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",0.17,2023-12-18 07:49:51,2023-12-29 07:08:39
728UDL460,MID2101,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",0.36,2023-11-21 00:24:03,2023-11-27 08:14:26
052OWS113,ZQE4516,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,0.36,2023-08-26 20:25:52,2023-09-24 04:16:39
811JLD297,MWB2975,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",0.38,2023-08-24 19:22:47,2023-11-09 08:28:51
093VMV429,QBL2795,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,0.11,2023-10-18 22:42:38,2023-11-19 15:20:18
197RMI472,JHK2024,In congue. Etiam justo. Etiam pretium iaculis justo.,0.43,2023-08-19 05:15:58,2023-11-07 09:59:11
666YEN002,WSS9964,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",0.27,2023-11-29 14:34:32,2023-12-14 04:25:18
171GZA140,LDH4617,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",0.44,2023-11-27 08:16:37,2023-12-13 08:04:14
132ILE225,AMA9884,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",0.47,2023-12-09 18:36:19,2023-12-30 09:15:12
497ACS507,UDA0524,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",0.21,2023-12-07 23:28:42,2023-12-09 06:51:29
783JAJ857,CSB4963,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",0.26,2023-12-12 21:37:28,2023-12-19 19:58:41
030STE098,KBE5917,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,0.44,2023-10-29 08:53:51,2023-12-19 19:41:28
226PAY067,ELW3335,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",0.34,2023-08-31 03:56:22,2023-12-21 22:38:36
931FPK719,UPP5327,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",0.46,2023-08-29 12:26:30,2023-09-27 17:43:33
170JRC967,DIB3126,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",0.37,2023-08-28 19:07:56,2023-08-30 01:26:22
048DEQ503,RBY8357,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",0.3,2023-11-15 17:10:44,2023-11-18 01:30:37
062ISK104,EFD8932,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",0.41,2023-09-17 03:18:28,2023-11-14 13:20:24
180JHF502,GXV8374,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",0.42,2023-12-22 18:30:44,2023-12-26 15:45:05
205XZW700,DIY8456,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",0.29,2023-08-16 15:53:04,2023-12-31 16:09:41
363SZR682,KBR8136,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,0.2,2023-08-27 19:08:31,2023-10-13 07:53:17
937MVC019,CDL4272,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",0.2,2023-10-26 16:40:35,2023-11-18 13:40:03
235GEA214,OSO9285,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",0.3,2023-12-29 22:35:01,2023-12-31 20:51:41
970FAJ088,DWT4125,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",0.28,2023-09-19 18:08:35,2023-09-27 12:30:22
947AGE441,JHD4163,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",0.48,2023-08-29 10:03:24,2023-11-19 03:54:33
089ALB677,VCY7285,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",0.47,2023-09-08 16:12:59,2023-10-07 06:59:46
724DYH113,ACU5492,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,0.35,2023-08-11 00:15:59,2023-08-31 14:39:18
807WJL054,CLN1291,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,0.5,2023-12-31 23:38:48,2023-12-31 23:48:50
690VIG654,PCI6156,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",0.26,2023-12-27 21:46:36,2023-12-30 08:19:36
437TZQ610,CVX6221,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",0.43,2023-12-08 03:20:27,2023-12-10 11:25:42
240CUL652,KMQ1638,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,0.31,2023-09-25 22:00:20,2023-12-30 18:08:55
517FFG659,BFH8670,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",0.36,2023-08-22 10:52:27,2023-10-15 11:11:40
884RLA930,WEO2917,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",0.41,2023-10-15 12:51:43,2023-12-14 18:35:59
595ZKW329,LAD0442,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",0.26,2023-10-03 20:40:03,2023-11-09 13:14:07
494IMZ657,KJN9238,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,0.34,2023-12-06 20:58:47,2023-12-08 22:46:46
764CIQ765,LQE5329,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,0.15,2023-11-15 20:44:27,2023-11-29 13:02:56
540FQK444,GOQ9220,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,0.26,2023-08-31 15:12:25,2023-10-10 08:50:13
671YFW084,FHL5103,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",0.41,2023-09-23 19:08:57,2023-10-21 08:04:48
474IXG762,QBQ0000,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",0.29,2023-10-09 13:40:57,2023-11-24 08:12:00
010GAC504,JJN3297,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",0.15,2023-12-30 17:25:56,2023-12-30 19:48:14
863PJN161,EHR8235,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",0.12,2023-09-08 17:27:32,2023-09-18 09:48:17
199CJJ995,WJV3142,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",0.41,2023-09-12 07:15:32,2023-10-30 12:38:13
484NRI869,VNN6806,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",0.11,2023-09-29 16:09:57,2023-11-16 23:47:22
740SKR179,UPG5701,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",0.42,2023-12-29 23:30:35,2023-12-30 11:27:15
655NET099,KXC8886,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",0.13,2023-10-29 02:02:18,2023-12-05 09:23:07
532FMN348,ZUF5858,"In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",0.2,2023-11-20 07:47:07,2023-12-13 14:45:06
304YMQ968,GFL8263,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",0.32,2023-11-24 01:54:15,2023-12-24 10:39:00
169AHU576,KHX0869,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",0.49,2023-11-01 19:14:43,2023-11-14 05:58:00
978BDB764,PHY6859,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",0.44,2023-12-21 05:01:46,2023-12-26 17:41:55
660NZO661,MKF4870,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",0.18,2023-12-21 02:03:00,2023-12-23 09:27:25
579IOH047,IHZ8149,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",0.43,2023-09-06 23:24:00,2023-12-21 17:28:23
578MKW210,VVI6462,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",0.34,2023-09-16 11:58:15,2023-10-07 10:15:47
101IZV350,VOL2132,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",0.13,2023-12-22 22:53:25,2023-12-23 02:51:03
457ZAN699,IWU6590,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",0.47,2023-09-30 22:39:44,2023-10-19 09:54:56
552SRC682,XRN8582,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",0.38,2023-09-09 20:29:26,2023-11-01 07:43:35
987ZAZ294,INQ9035,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",0.39,2023-11-27 15:36:24,2023-12-10 14:12:52
633ION943,PKL0135,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,0.38,2023-12-20 10:24:03,2023-12-30 15:21:20
392JKX634,BIO6403,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",0.4,2023-09-17 10:30:25,2023-10-10 05:02:24
910SHW451,LUS2442,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,0.31,2023-09-21 22:25:43,2023-12-17 06:18:49
253OVP146,CZX0912,Sed ante. Vivamus tortor. Duis mattis egestas metus.,0.15,2023-09-09 06:46:15,2023-10-09 02:34:04
295PVJ280,WCH0071,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",0.18,2023-08-30 23:19:44,2023-10-01 10:16:11
000FYK054,IRU5774,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",0.13,2023-10-26 21:46:07,2023-11-11 00:17:31
355HPE301,IEK5009,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",0.38,2023-11-29 21:55:42,2023-12-01 04:41:47
333NTY187,LMV6202,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",0.3,2023-10-24 05:44:28,2023-11-09 22:15:23
415JKY914,PQA3649,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,0.31,2023-10-14 07:14:53,2023-11-09 01:53:22
015DFS455,MNO6621,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",0.13,2023-12-02 03:08:09,2023-12-12 09:36:37
749JAM184,JNA1540,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,0.37,2023-12-23 07:51:49,2023-12-31 15:21:29
676VOT741,SPN8220,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",0.3,2023-09-04 03:32:15,2023-12-15 08:43:25
397HOG514,QGD3826,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",0.37,2023-12-21 04:36:58,2023-12-29 09:11:14
758GLP390,RVD9816,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",0.2,2023-08-31 18:41:28,2023-09-09 07:03:29
911GUJ772,YEE7042,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,0.38,2023-12-12 16:59:59,2023-12-20 05:04:13
061TSE226,JRN9502,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",0.24,2023-08-24 05:01:50,2023-10-31 03:58:54
971HQL098,OIH4543,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,0.27,2023-12-01 01:49:26,2023-12-16 05:37:44
648GAI840,RXO9931,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,0.37,2023-09-27 08:58:58,2023-10-21 00:00:56
739YFC539,COG6407,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",0.45,2023-12-09 15:50:55,2023-12-30 08:41:46
185RMO435,PWF1285,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,0.13,2023-09-23 22:48:14,2023-10-02 17:52:15
066LTD544,PVJ3863,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,0.4,2023-10-18 00:54:51,2023-10-22 06:42:03
769XYR085,SVU1379,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",0.14,2023-12-25 20:23:13,2023-12-30 12:39:17
601TSV153,VTY4499,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",0.24,2023-09-13 23:49:14,2023-10-10 23:23:18
870XTH900,TDN0771,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",0.39,2023-11-13 02:05:11,2023-12-06 05:33:17
961XAM254,IDL6736,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,0.16,2023-08-26 14:26:12,2023-09-12 01:21:07
480IMF717,UWU3883,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",0.41,2023-11-01 06:01:27,2023-12-08 09:34:17
563YTT994,BXJ4726,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",0.22,2023-10-12 06:36:31,2023-10-31 06:20:59
715QUE244,OOY3169,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,0.25,2023-11-12 03:47:52,2023-11-22 08:48:50
014SUW351,BIA1534,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",0.16,2023-09-07 20:59:54,2023-12-07 04:46:14
904TFF357,MGO8702,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",0.18,2023-12-21 14:04:38,2023-12-23 19:15:53
552JWU612,TOQ7091,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",0.35,2023-12-03 23:06:13,2023-12-10 03:35:17
968OOR609,QYD9194,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",0.38,2023-09-30 06:01:59,2023-11-06 01:43:41
811JZC091,ORX2952,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",0.19,2023-09-14 14:34:16,2023-11-08 13:58:30
031JFB866,KOK8594,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.

Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",0.49,2023-11-12 23:08:46,2023-12-11 01:01:48
525SSJ275,CUU7547,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",0.21,2023-12-03 16:35:53,2023-12-26 10:11:36
393VHU572,LDN0024,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",0.5,2023-11-10 01:29:28,2023-12-05 09:01:43
475PVB387,ZJU7507,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",0.18,2023-10-04 06:13:42,2023-10-18 15:14:53
723KWI656,ROJ9576,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",0.29,2023-09-15 10:53:14,2023-12-24 13:26:59
742ITY514,NRB1773,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,0.35,2023-11-04 19:58:34,2023-12-06 21:14:15
732INQ553,TDQ1784,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",0.23,2023-12-31 22:59:40,2023-12-31 23:18:12
604IET982,TBS3859,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",0.45,2023-12-24 10:14:42,2023-12-25 22:59:22
708YIU619,KBZ7166,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",0.1,2023-11-22 02:56:30,2023-12-08 05:34:17
095EQZ132,UJA1333,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",0.27,2023-12-24 22:06:58,2023-12-25 13:43:52
501BOJ798,JMB7957,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",0.34,2023-11-05 14:23:31,2023-12-03 04:30:26
896WCB955,BUJ0139,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",0.48,2023-09-28 05:44:53,2023-10-22 05:57:28
038MVA635,JZF4658,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,0.12,2023-09-05 11:39:42,2023-12-13 07:28:26
138LCF716,QOA7369,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",0.33,2023-09-24 09:23:20,2023-10-14 17:40:22
774VII386,UCT3651,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,0.38,2023-11-05 12:13:45,2023-12-24 11:44:38
